UpdateTime,LastPrice,SPECIAL_TIME,ASK_VIB,BID_VIB,DIFF_AB,HIGH,LOW,CLOSE,FEE,ASK_VIB_NXT,BID_VIB_NXT,DIFF_AB_NXT,MEAN_DEVIATION,GT_MIN_RATE,LT_MAX_RATE,PRICE_VIB,TREND,DIFF_PRICE
09:30:10.000,4218.6,0,0.0,0.0,0.0,10.915476246975379,-3.3221014664696416,10.44089032319431,0.23,0.0,0.0,1.8015455364344053,0.9516189914626988,0.0,0.0,0.0,0.0,0.0
09:30:20.000,4220.0,0,0.0,0.0,1.8015455364344053,4.74158368895211,-0.9483167377895596,4.74158368895211,0.23,5.949841179536596,5.428341155831446,2.3230455601395557,0.995731231559202,0.3318636514482615,0.0,0.23226601568968563,0.0,0.0
09:30:30.000,4218.6,0,5.949841179536596,5.428341155831446,2.3230455601395557,5.686934268519373,-3.7912895123440933,-3.7912895123440933,0.23,-5.736500260748028,-5.0253638647868515,1.611909164178379,0.34891717174467074,0.0,0.3318636514482615,0.1548525740289055,0.0,0.0
09:30:40.000,4218.4,0,-5.736500260748028,-5.0253638647868515,1.611909164178379,7.114062129475931,0.0,3.3198956604212384,0.23,-3.626795619401353,-3.294931967950073,1.280045512727099,0.26686846249424717,0.0,0.37929072634182726,0.12957563977966297,0.0,0.0
09:30:50.000,4217.4,0,-3.626795619401353,-3.294931967950073,1.280045512727099,0.0,-6.637273028967386,-2.8445455838447056,0.23,1.2089318731337844,0.6163182098288514,1.8726591760320321,0.03872597088889285,0.0,0.6164935742401394,0.20385910017535364,0.0,0.0
09:31:00.000,4217.0,0,1.2089318731337844,0.6163182098288514,1.8726591760320321,1.896903305354441,-3.3195807843686542,-0.9484516526761423,0.23,-1.019295500877758,-0.42668183757498107,1.2800455127292552,-0.056284163541168185,0.0,0.7114062129475931,0.26424338206232045,0.0,0.0
09:31:10.000,4217.6,0,-1.019295500877758,-0.42668183757498107,1.2800455127292552,1.8969932656743385,-2.3712415820923836,0.9484966328382474,0.23,3.555681979803726,3.72161380552721,1.114113687005771,0.0908697401374298,0.1422812425896049,0.5690440060697164,0.23842100272274394,0.0,0.0
09:31:20.000,4218.8,0,3.555681979803726,3.72161380552721,1.114113687005771,2.8450851154626062,0.0,2.3709042628858645,0.23,-1.3037500592596416,-1.185227326601242,0.9955909543473717,0.35948090559656476,0.4268437277685989,0.28444107329094004,0.21403341224113842,0.0,0.0
09:31:30.000,4217.2,0,-1.3037500592596416,-1.185227326601242,0.9955909543473717,0.0,-4.740459824602986,-4.266413842143119,0.23,-0.426681837577137,-0.331863651446968,0.9007727682172026,-0.027925927458221044,0.04742708086312973,0.6639476429859105,0.2191572980432817,0.0,0.0
09:31:40.000,4217.6,0,-0.426681837577137,-0.331863651446968,0.9007727682172026,2.3709042628858645,-1.4225425577323811,-0.47418085257674164,0.23,0.2844545583840394,-0.1659318257256399,1.351159152326882,0.06260819386311998,0.1422812425896049,0.5690440060697164,0.20272327745786156,0.0,0.0
09:31:50.000,4216.8,0,0.2844545583840394,-0.1659318257256399,1.351159152326882,2.3710166919575113,-1.8968133535664402,-1.8968133535664402,0.23,-2.4652728393326533,-2.1808182809443015,1.0667045939385307,-0.13033408934375196,0.0,0.758869284765656,0.22000948316719096,0.0,0.0
09:32:00.000,4216.4,0,-2.4652728393326533,-2.1808182809443015,1.0667045939385307,1.4228799089343915,-1.4228799089365487,-0.948586605958418,0.23,0.9007727682172026,0.331863651446968,1.6356137107087654,-0.22335318521264283,0.0,0.8538089365336221,0.2505934351415041,0.0,0.0
09:32:10.000,4218.4,0,0.9007727682172026,0.331863651446968,1.6356137107087654,4.268842195131794,-1.4229473983787024,4.268842195131794,0.23,2.536386478928124,3.152704688761287,1.0192955008756022,0.25585836081980284,0.4743382980741866,0.37929072634182726,0.2348959017228765,0.0,-0.047409093064222155
09:32:20.000,4218.2,0,2.536386478928124,3.152704688761287,1.0192955008756022,1.8965435493816838,-0.948271774689764,0.0,0.23,-2.5600910254585103,-3.0341819561007317,1.4933864315178238,0.19900906223199985,0.42690446826681105,0.42672229861082506,0.21827286191971762,-0.3333333333333333,-0.0948181861282287
09:32:30.000,4216.4,0,-2.5600910254585103,-3.0341819561007317,1.4933864315178238,0.0,-4.2672229861082505,-4.2672229861082505,0.23,-0.758545489024105,-0.40297729104459473,1.1378182335383134,-0.22659455008065152,0.0,0.8538089365336221,0.23961787587271255,-0.3333333333333333,-0.5215000237047189
09:32:40.000,4218.0,0,-0.758545489024105,-0.40297729104459473,1.1378182335383134,4.2690446826681105,-0.47433829807375516,3.794706384594355,0.23,1.8252500829647915,1.754136443369321,1.2089318731337844,0.15572844121071666,0.3794706384594355,0.474158368895211,0.2240879755718447,-0.3333333333333333,-0.14222727919223527
09:32:50.000,4216.6,0,1.8252500829647915,1.754136443369321,1.2089318731337844,0.0,-3.319108582265615,-3.319108582265615,0.23,-0.18963637225602625,-0.023704546530386346,1.0430000474081442,-0.17768790612803828,0.04743382980759121,0.8063368590806897,0.23144403224438995,-0.3333333333333333,-0.47409093064049684
09:33:00.000,4218.0,0,-0.18963637225602625,-0.023704546530386346,1.0430000474081442,2.3711291316925123,-0.47422582633807114,1.4226774790163699,0.23,-0.4740909306400656,-0.8533636751521181,1.422272791920197,0.15352688428031916,0.3794706384594355,0.474158368895211,0.21855823467410626,-0.3333333333333333,-0.14222727919223527
