UpdateTime,LastPrice,SPECIAL_TIME,ASK_VIB,BID_VIB,DIFF_AB,HIGH,LOW,CLOSE,FEE
09:33:10.000,4097.6,0,-3.152492668621612,-3.1524926686238346,1.0508308895412781,0.0,-6.341154090043058,-6.341154090043058,0.23
09:33:20.000,4096.0,0,-5.596285434995024,-6.085043988269262,1.539589442815516,0.0,-4.392815306521333,-3.9047247169083454,0.23
09:33:30.000,4096.8,0,0.14662756598338264,0.1221896383191151,1.5640273704797836,1.9528389396066794,-1.4646292047072298,0.48820973490166986,0.23
09:33:40.000,4095.8,0,-1.1730205278603933,-0.5376344086027729,0.9286412512221631,0.9764194698033397,-2.4410486745116793,-1.9528389396088996,0.23
09:33:50.000,4095.8,0,-2.101661779081445,-2.2482893450637165,1.0752688172044345,1.4650583581577112,-2.9301167163165327,0.9767055721055109,0.23
09:34:00.000,4095.2,0,0.3910068426193902,0.5620723362670405,0.9042033235567842,0.976657876745998,-2.4416446918644397,-0.976657876745998,0.23
09:34:10.000,4093.6,0,-3.2991202346038833,-3.690127077224385,1.2952101661772857,0.0,-5.372405372404928,-3.418803418803641,0.23
09:34:20.000,4094.0,0,-1.1485826001950143,-0.9530791788853193,1.0997067448675906,0.9771350400627589,-0.488567520030824,0.9771350400627589,0.23
09:34:30.000,4096.6,0,4.594330400783392,4.765395894426597,0.9286412512243857,7.328154770628756,0.0,6.8396111192539495,0.23
09:34:40.000,4099.0,0,5.27859237536399,4.887585532749045,1.3196480938393307,5.370044913102465,0.0,5.370044913102465,0.23
09:34:50.000,4099.0,0,2.932551319649872,3.103616813293077,1.1485826001961257,0.9758477677473437,-1.4637716516232344,0.0,0.23
09:35:00.000,4099.8,0,0.1221896383191151,0.048875855328535084,1.2218963831867058,1.4636288237311896,-4.878762745767674,0.9757525491548659,0.23
09:35:10.000,4098.6,0,2.3949169110448763,1.9794721407612186,1.6373411534703635,4.391100702576557,-1.4637002341907064,-1.4637002341907064,0.23
09:35:20.000,4098.6,0,-3.42130987292411,-2.8836754643213367,1.0997067448675906,0.0,-2.4396194193705782,-0.9758477677473437,0.23
09:35:30.000,4099.8,0,2.1016617790825562,1.9305962854349061,1.270772238515241,4.391957837205207,0.0,3.415967206716147,0.23
09:35:40.000,4101.6,0,3.95894428152466,3.9100684261983476,1.3196480938415533,4.878048780487805,-0.9756097560966737,3.902439024391131,0.23
09:35:50.000,4101.8,0,2.5171065493662144,3.030303030302497,0.8064516129052706,3.4134685717085524,0.0,0.9752767347748226,0.23
09:36:00.000,4101.0,0,-0.8308895405695381,-1.0263929618770107,1.001955034212743,0.9751816275772495,-1.9503632551567163,-1.9503632551567163,0.23
09:36:10.000,4099.0,0,-2.883675464319114,-3.030303030302497,1.1485826001961257,2.9264010144852413,-4.389601521728971,-3.901868019315134,0.23
09:36:20.000,4099.0,0,-3.690127077224385,-3.7878787878792326,1.2463343108509732,0.48792388387367186,-0.9758477677473437,0.0,0.23
09:36:30.000,4098.0,0,-2.0527859237540214,-1.4662756598227134,0.6598240469196653,0.487995315246749,-0.9759906304890598,-0.9759906304890598,0.23
09:36:40.000,4098.4,0,1.270772238515241,0.6109481915933529,1.3196480938415533,3.4161339124506997,-0.48801913034946587,0.48801913034946587,0.23
09:36:50.000,4099.8,0,0.41544477028143517,0.2688172043002751,1.4662756598227134,2.4397384600370837,-1.463843076023138,2.4397384600370837,0.23
09:37:00.000,4102.4,0,4.618768328448771,4.936461388075358,1.1485826001961257,6.829601443973321,-0.4878286745690475,6.341772769402055,0.23
09:37:10.000,4101.4,0,1.2218963831844831,1.2707722385130182,1.0997067448675906,1.4629151021611253,-0.9752767347726051,0.0,0.23
09:37:20.000,4101.6,0,1.1485826001961257,1.2463343108509732,1.001955034212743,3.9014874420881824,0.0,1.4630577907836229,0.23
09:37:30.000,4102.2,0,0.14662756598338264,0.07331378299280263,1.0752688172033231,2.92568753657065,-1.462843768286434,1.4628437682842166,0.23
09:37:40.000,4104.0,0,2.9325513196476494,2.6881720430071967,1.319648093843776,4.875670404680643,0.0,4.875670404680643,0.23
09:37:50.000,4105.2,0,5.131964809382831,4.985337243403893,1.4662756598227134,3.4113060428841036,0.0,2.923976608186691,0.23
09:38:00.000,4104.6,0,-0.733137829912468,-0.5620723362648178,1.2952101661750632,0.48711578742222733,-3.896926299382249,-2.922694724535579,0.23
09:38:10.000,4103.4,0,-1.1730205278581707,-1.2218963831889285,1.3440860215058208,0.9745163962374803,-2.9235491887168727,-2.9235491887168727,0.23
09:38:20.000,4104.4,0,0.29325513196454267,0.6842619745839329,0.9530791788864307,3.899015498585277,0.0,1.94950774929153,0.23
09:38:30.000,4107.4,0,4.105571847508043,3.5923753665717597,1.4662756598227134,7.79613116990649,0.0,6.821614773666794,0.23
09:38:40.000,4109.0,0,4.740957966763441,5.009775171063716,1.1974584555224381,2.921271726958026,-1.4606358634801202,2.921271726958026,0.23
09:38:50.000,4107.4,0,-0.5131964809362827,-0.5131964809385053,1.1974584555246608,0.48680751630982283,-2.9208450978478684,-2.434037581540259,0.23
09:39:00.000,4107.0,0,-1.270772238515241,-1.2952101661772857,1.2218963831867058,1.4607781078063102,-1.460778107804096,-0.9738520718693973,0.23
09:39:10.000,4107.2,0,-0.733137829912468,-1.1730205278581707,1.6617790811324085,0.9739469198919801,-0.9739469198919801,0.48697345994599006,0.23
09:39:20.000,4108.2,0,2.834799608992802,3.250244379274237,1.2463343108509732,3.408482251547319,-0.48692603593469863,1.9477041437410088,0.23
09:39:30.000,4108.2,0,1.7106549364609436,1.8817204301108164,1.0752688172011005,3.8948393378781985,0.0,0.48685491723422125,0.23
09:39:40.000,4108.8,0,-0.12218963831689249,-0.43988269795014795,1.392961876834356,2.920845097850082,-1.460422548922827,0.973615032617432,0.23
09:39:50.000,4110.0,0,1.0263929618770107,1.5640273704797836,0.8553274682315831,5.841974587411873,0.0,4.381480940558351,0.23
09:40:00.000,4108.4,0,0.8308895405650929,0.43988269794792534,1.2463343108487508,1.4598540145994252,-3.8929440389303256,-3.8929440389303256,0.23
09:40:10.000,4108.0,0,-2.908113391983382,-2.8836754643213367,1.2218963831867058,0.0,-3.8937019371153863,-2.9202764528370926,0.23
09:40:20.000,4106.2,0,-3.225806451612192,-3.2502443792764595,1.2463343108509732,1.4606358634779062,-4.381907590438146,-3.8950289692788447,0.23
09:40:30.000,4105.0,0,-2.785923753666489,-3.2013685239479246,1.6617790811324085,1.4612050070633769,-2.9224100141245386,-2.9224100141245386,0.23
09:40:40.000,4105.0,0,-1.0997067448675906,-0.5620723362670405,1.1241446725318582,2.435816242022702,-1.9486529936163892,-0.9743264968081946,0.23
09:40:50.000,4104.6,0,-0.3910068426193902,-0.733137829912468,1.466275659824936,2.9232643118144166,-0.9744214372707338,-0.9744214372707338,0.23
09:41:00.000,4103.6,0,-1.1730205278581707,-1.001955034212743,1.2952101661795083,0.4871395167571563,-5.358534684335365,-4.871395167575993,0.23
09:41:10.000,4102.8,0,-3.6168132942360276,-3.3724340175955745,1.0508308895390557,0.9747063697052395,-4.38617866367801,-2.436765924265315,0.23
09:41:20.000,4103.2,0,-0.41544477028143517,-0.9042033235578956,1.539589442815516,3.4119711444739367,-1.949697796841933,0.0,0.23
09:41:30.000,4104.4,0,2.1260997067446015,2.003910068425486,1.6617790811346311,5.361930294905723,0.0,3.4121374603939465,0.23
09:41:40.000,4105.0,0,2.223851417399449,2.5659824046925266,1.3196480938415533,2.923691647989299,0.0,1.4618458239946495,0.23
09:41:50.000,4105.4,0,1.0263929618770107,1.612903225806096,0.733137829912468,2.9234067433244446,0.0,1.4617033716611145,0.23
09:42:00.000,4105.4,0,0.9286412512221631,0.5376344086027729,1.1241446725318582,2.9229794904290145,-0.4871632484040973,0.0,0.23
09:42:10.000,4104.6,0,-2.6392961876853294,-2.7614858260022217,1.2463343108487508,0.9742790335143126,-4.871395167575993,-2.4356975837879964,0.23
09:42:20.000,4105.4,0,-0.29325513196232006,0.09775171065484756,0.8553274682315831,2.4364097066562715,-0.9745638826616222,2.4364097066562715,0.23
09:42:30.000,4104.6,0,1.5151515151490258,1.392961876834356,0.9775171065462529,0.0,-3.8967364831962104,-3.4096444227950222,0.23
09:42:40.000,4103.4,0,-2.956989247309694,-2.8836754643235594,0.9042033235601181,0.48723445722037145,-3.410641200547032,-3.410641200547032,0.23
09:42:50.000,4102.2,0,-2.6881720430116416,-2.639296187680884,0.8553274682293605,0.4873769373228825,-3.4116385612646107,-3.4116385612646107,0.23
09:43:00.000,4103.0,0,-0.4154447702836578,-0.708699902250423,1.1485826001961257,2.925259616790547,0.0,1.9501730778611037,0.23
09:43:10.000,4104.2,0,4.007820136850972,4.13000977517231,1.026392961874788,5.361930294905723,0.0,2.9246892517665564,0.23
09:43:20.000,4106.0,0,2.8347996089950245,2.5659824046925266,1.2952101661772857,5.360362555430579,0.0,4.385751181716734,0.23
09:43:30.000,4106.6,0,1.6617790811346311,1.7839687194515235,1.1730205278603933,2.4354603019970775,-0.9741841207979449,1.4612761811991324,0.23
09:43:40.000,4107.8,0,3.543499511241002,3.5679374389052696,1.1485826001961257,5.35749074615412,0.0,3.4093122930073685,0.23
09:43:50.000,4110.0,0,4.838709677418288,4.325513196479783,1.6617790811346311,6.816300696236871,0.0,5.355664832756751,0.23
09:44:00.000,4110.8,0,2.4437927663734116,2.785923753666489,1.3196480938415533,2.9197080291966375,0.0,1.9464720194651628,0.23
09:44:10.000,4108.4,0,-2.5904203323545714,-2.3949169110448763,1.1241446725318582,0.48654697611010095,-5.352016737217748,-5.352016737217748,0.23
09:44:20.000,4107.2,0,-4.5210166177917,-4.5210166177917,1.1241446725318582,0.0,-2.9208450978478684,-2.9208450978478684,0.23
09:44:30.000,4107.4,0,-1.686217008796676,-1.441837732158446,0.879765395893628,0.48694974678568886,-0.9738994935713777,0.48694974678568886,0.23
09:44:40.000,4108.4,0,0.9286412512221631,0.14662756598116003,1.6617790811346311,3.4088142196241447,-1.4609203798401844,3.4088142196241447,0.23
09:44:50.000,4108.2,0,3.5679374389052696,4.056695992179508,1.1730205278603933,2.9209872937048296,0.0,0.0,0.23
09:45:00.000,4109.6,0,-0.5620723362670405,-0.7086999022482005,1.3196480938415533,4.381480940558351,-0.48683121561710263,3.407818509324146,0.23
09:45:10.000,4108.8,0,1.7839687194537461,1.9794721407634412,1.1241446725318582,3.406657582245562,-3.893322951139682,-1.946661475569841,0.23
09:45:20.000,4108.6,0,-1.9305962854349061,-2.0039100684277087,1.1974584555246608,1.9470404984428102,-2.4338006230529596,-0.48676012461014917,0.23
09:45:30.000,4106.8,0,-3.4457478005861546,-3.250244379274237,1.001955034212743,0.0,-3.894649724939035,-3.407818509321932,0.23
09:45:40.000,4106.4,0,-1.1974584555246608,-1.246334310853196,1.0508308895412781,1.4609915262478188,-1.4609915262500337,-0.9739943508340938,0.23
09:45:50.000,4106.0,0,-1.0263929618770107,-1.2218963831867058,1.2463343108509732,0.9740892265744832,-1.4611338398584024,-0.9740892265722683,0.23
09:46:00.000,4105.8,0,-0.7086999022482005,-0.5131964809362827,1.0508308895390557,0.0,-1.9481784531445365,-1.4611338398584024,0.23
09:46:10.000,4106.0,0,0.17106549364542756,0.2688172043002751,0.953079178884208,1.461347362266682,0.0,0.48711578742222733,0.23
09:46:20.000,4105.8,0,0.0,-0.2688172043024977,1.2218963831867058,0.9741841207979449,-0.9741841207979449,-0.48709206039897246,0.23
09:46:30.000,4107.2,0,1.2463343108509732,0.7820136852410031,1.686217008796676,5.846243788367305,0.0,4.8718698236383124,0.23
09:46:40.000,4107.0,0,0.9530791788886532,1.3685239491700885,1.270772238515241,1.4609203798401844,-1.4609203798401844,0.0,0.23
09:46:50.000,4107.0,0,0.43988269794348006,0.6598240469196653,1.0508308895390557,3.4093122930073685,0.0,1.461133839860617,0.23
09:47:00.000,4106.8,0,-0.12218963831689249,-0.3176930596288102,1.2463343108509732,0.9739469198919801,-0.9739469198919801,-0.48697345994599006,0.23
09:47:10.000,4107.0,0,0.5376344086005502,0.7086999022482005,1.0752688172033231,2.9219830524978527,0.0,0.4869971754159396,0.23
09:47:20.000,4107.0,0,0.09775171065707017,-0.4154447702836578,1.588465298144051,2.4349858770819126,0.0,0.4869971754159396,0.23
09:47:30.000,4107.0,0,0.21994134897396267,0.4887585532742378,1.319648093843776,1.9477041437410088,-1.460778107804096,-0.9738520718693973,0.23
09:47:40.000,4106.8,0,-1.1241446725318582,-1.2707722385130182,1.466275659824936,1.9478938397861747,-2.4348672997321645,-0.48697345994599006,0.23
09:47:50.000,4106.4,0,-0.8064516129052706,-0.9042033235578956,1.564027370477561,1.461133839860617,-1.4611338398584024,0.0,0.23
09:48:00.000,4106.4,0,-0.6842619745839329,-0.19550342131191772,1.0752688172055458,0.9740892265744832,-0.48704461328613413,0.0,0.23
09:48:10.000,4107.2,0,0.7820136852410031,0.43988269795014795,1.417399804496401,0.48697345994599006,-2.4348672997321645,0.48697345994599006,0.23
09:48:20.000,4108.0,0,1.3196480938415533,1.759530791787256,0.9775171065506982,2.4347487339306584,-1.4608492403570663,1.9477989871449697,0.23
09:48:30.000,4108.8,0,2.370478983378386,2.2482893450637165,1.0997067448653681,1.9474196689390992,0.0,1.9474196689390992,0.23
09:48:40.000,4109.4,0,2.663734115349597,2.541544477028259,1.2218963831867058,3.8944601304653,0.0,2.434037581540259,0.23
09:48:50.000,4110.0,0,0.3176930596288102,0.6109481915911302,0.9286412512243857,0.48664168572635674,-2.9198501143603535,0.48664168572635674,0.23
09:49:00.000,4109.8,0,1.3685239491678658,0.9042033235623408,1.3929618768299108,1.45992505717907,-0.9732833714549265,0.0,0.23
09:49:10.000,4110.0,0,-1.1485826001939032,-1.124144672534081,1.3685239491700885,0.973330737783814,-2.4333268444617477,0.973330737783814,0.23
09:49:20.000,4109.8,0,-0.31769305963103284,-0.2688172043002751,1.3196480938393307,0.0,-2.4330900243309004,-0.4866180048657375,0.23
09:49:30.000,4109.0,0,0.07331378299502524,-0.3421309872930778,1.7350928641274337,0.48664168572635674,-2.9198501143603535,-1.9465667429076399,0.23
09:49:40.000,4110.6,0,1.4907135874847584,1.7839687194515235,1.4418377321606684,2.9201343261807753,0.0,2.9201343261807753,0.23
09:49:50.000,4112.6,0,2.126099706746824,2.126099706746824,1.4418377321606684,4.865469761105435,-0.9730939522224143,4.865469761105435,0.23
09:50:00.000,4113.2,0,4.1300097751700875,4.692082111434905,0.8797653958958507,3.8910505836584726,-0.9727626459135121,2.918287937742748,0.23
09:50:10.000,4114.6,0,4.447702834798898,4.032258064517462,1.2952101661772857,4.376154818633137,0.0,3.4036759700489783,0.23
09:50:20.000,4115.2,0,1.5151515151534711,1.686217008796676,1.124144672534081,1.4580801944115769,-2.4301336573511545,0.4860267314697888,0.23
09:50:30.000,4115.2,0,-0.9286412512221631,-1.3929618768321332,1.588465298144051,1.4582219413781516,-2.916443882760724,1.4582219413781516,0.23
09:50:40.000,4113.2,0,-3.054740957968987,-2.5171065493639917,1.0508308895390557,0.0,-3.888969909094002,-2.4306061931845804,0.23
09:50:50.000,4112.8,0,-0.9286412512199405,-1.1241446725318582,1.2463343108509732,2.4311971214626085,-2.4311971214626085,-0.9724788485841588,0.23
09:51:00.000,4113.4,0,0.3910068426193902,0.21994134897396267,1.417399804496401,3.4041725429160046,-3.404172542918216,1.945241453093596,0.23
09:51:10.000,4113.2,0,-0.3176930596288102,-0.2688172043024977,1.3685239491700885,3.4041725429160046,-1.4589310898224086,1.4589310898201973,0.23
09:51:20.000,4113.4,0,1.0263929618770107,1.3440860215080435,1.0508308895390557,2.4311971214626085,0.0,0.4862394242920794,0.23
09:51:30.000,4114.8,0,1.3685239491678658,1.5884652981418284,0.8308895405650929,3.403510477951441,0.0,3.403510477951441,0.23
09:51:40.000,4116.2,0,3.8367546432077675,3.5923753665695375,1.0752688172033231,3.402187120290732,0.0,2.916160388820943,0.23
09:51:50.000,4115.2,0,0.0,0.04887585532631247,1.0263929618770107,1.457796783127106,-1.9437290441716844,-1.4577967831293157,0.23
09:52:00.000,4114.8,0,-1.9305962854349061,-2.1016617790825562,1.1974584555246608,0.9720534629395776,-0.9720534629395776,-0.4860267314697888,0.23
09:52:10.000,4114.6,0,-0.8064516129052706,-0.879765395893628,1.2707722385130182,1.4582928252001843,-0.4860976083993246,0.48609760840153515,0.23
09:52:20.000,4113.4,0,-0.1955034213096951,-0.09775171065484756,1.1730205278581707,0.4860739804593838,-2.916443882760724,-2.916443882760724,0.23
09:52:30.000,4114.4,0,-1.026392961874788,-1.417399804496401,1.5640273704797836,3.4036759700489783,-0.4862394242920794,2.9174365457546876,0.23
09:52:40.000,4114.2,0,1.3685239491700885,2.077223851418289,0.8553274682315831,0.9721952168008597,-0.9721952167986492,-0.4860976083993246,0.23
09:52:50.000,4114.2,0,-0.9530791788864307,-1.4907135874869808,1.3929618768321332,0.9722424772751584,-1.4583637159094216,0.0,0.23
09:53:00.000,4115.8,0,1.0752688172033231,1.1974584555202157,1.270772238515241,3.888969909096213,-0.48612123863647394,3.888969909096213,0.23
09:53:10.000,4116.4,0,3.3235581622692623,3.250244379278682,1.3440860215058208,1.9437290441716844,-1.4577967831293157,1.457796783127106,0.23
09:53:20.000,4117.0,0,1.9305962854349061,2.1505376344066462,1.124144672534081,1.4575134819983828,-0.48583782733500364,0.9716756546655885,0.23
09:53:30.000,4118.8,0,2.1260997067446015,2.419354838711367,0.8308895405673156,5.344216100665156,0.0,5.344216100665156,0.23
09:53:40.000,4120.0,0,6.207233626588376,5.962854349950146,1.0752688172055458,5.341361561619448,0.0,2.913469942701316,0.23
09:53:50.000,4120.6,0,2.443792766371189,2.6881720430116416,0.8308895405650929,2.42671325956125,-0.9706853038258243,-0.48534265191180864,0.23
09:54:00.000,4120.2,0,-2.6392961876831067,-2.956989247311917,1.1485826001939032,0.0,-2.4268310440227148,-0.9707324176104103,0.23
09:54:10.000,4120.8,0,1.246334310853196,1.5151515151512485,0.8797653958958507,1.9414648352164061,-2.4268310440227148,0.48536620880410153,0.23
09:54:20.000,4120.4,0,-0.43988269794792534,-0.6842619745839329,1.1241446725318582,1.4561693039519559,-1.4561693039497485,0.0,0.23
09:54:30.000,4120.8,0,-1.4418377321606684,-1.4907135874869808,1.1730205278581707,1.9417475728159754,-1.9417475728159754,1.9417475728159754,0.23
09:54:40.000,4122.4,0,5.205278592375634,5.351906158356794,1.0263929618770107,4.367659904882514,-0.4852955449864557,2.911773269920941,0.23
09:54:50.000,4123.2,0,2.223851417399449,2.1016617790803336,1.1485826001961257,1.9405229709389034,-0.48513074273693196,1.4553922282041776,0.23
09:55:00.000,4123.2,0,1.001955034212743,0.8797653958958507,1.2707722385130182,0.48501309535313336,-3.880104762829478,-0.9700261907084724,0.23
09:55:10.000,4122.4,0,-0.46432062561219284,-0.12218963832133771,0.9286412512221631,1.9402405898335804,-1.9402405898335804,-1.9402405898335804,0.23
09:55:20.000,4122.6,0,0.1710654936476502,-0.2688172042980525,1.3685239491678658,4.851778176701761,0.0,0.9703556353416761,0.23
09:55:30.000,4121.2,0,-3.3235581622692623,-3.3968719452620646,1.4418377321606684,0.0,-3.881045941882219,-3.395915199147493,0.23
09:55:40.000,4121.6,0,-0.8064516129008253,-0.21994134897174003,0.8553274682315831,0.9704968944090552,-0.9704968944112617,0.0,0.23
09:55:50.000,4122.8,0,1.3685239491678658,1.0752688172055458,1.1485826001939032,2.426124508709787,-0.48522490174151606,2.426124508709787,0.23
09:56:00.000,4122.4,0,0.7575757575745129,1.0019550342105206,0.9042033235578956,0.0,-2.4254183846713557,-1.4552510308036959,0.23
09:56:10.000,4121.8,0,-0.24437927663378498,-0.36656891495512267,1.0263929618792333,0.9702614854694517,-1.9405229709411096,-1.9405229709411096,0.23
09:56:20.000,4121.4,0,-1.7350928641274337,-1.7839687194537461,1.0752688172055458,0.4852484472045276,-0.9704968944112617,-0.4852484472067342,0.23
09:56:30.000,4121.4,0,0.1955034213096951,0.0,1.270772238515241,1.9411821799480293,0.0,0.4852955449864557,0.23
09:56:40.000,4123.0,0,2.4926686217019465,2.6881720430116416,1.0752688172055458,5.82326393943938,0.0,3.8821759596262533,0.23
09:56:50.000,4125.0,0,3.4701857282481994,3.299120234604995,1.2463343108487508,4.8508367693427115,-0.48508367693383003,4.8508367693427115,0.23
09:57:00.000,4125.8,0,3.934506353862615,4.252199413489203,0.9286412512221631,1.9392058951863627,0.0,0.9696029475942836,0.23
09:57:10.000,4125.6,0,0.6842619745839329,0.21994134897396267,1.3929618768321332,1.9389238972374743,-1.9389238972374743,-0.969461948617635,0.23
09:57:20.000,4124.6,0,-1.6617790811324085,-1.7839687194537461,1.5151515151534711,0.0,-2.9085268311595764,-2.9085268311595764,0.23
09:57:30.000,4124.0,0,-2.7614858260022217,-2.639296187680884,1.3929618768321332,1.9398642095057756,-1.4548981571298831,0.0,0.23
09:57:40.000,4124.6,0,0.14662756598116003,0.2688172043002751,1.2707722385130182,0.9698850686206918,-0.9698850686184864,0.9698850686206918,0.23
09:57:50.000,4125.6,0,2.419354838709144,2.565982404690304,1.1241446725318582,3.3942685351297968,0.0,2.424477525093342,0.23
09:58:00.000,4124.0,0,-2.4926686217019465,-2.2238514173972264,0.8553274682271379,0.0,-3.3937748472792504,-2.908949869096815,0.23
09:58:10.000,4124.2,0,-1.2952101661750632,-1.2952101661795083,0.8553274682315831,0.9699791454474906,-1.9399582908971869,0.9699791454474906,0.23
09:58:20.000,4123.4,0,-0.3421309872908551,-0.21994134897396267,0.7331378299146906,0.0,-1.9398642095057756,-1.4548981571298831,0.23
09:58:30.000,4125.8,0,2.199413489732959,1.8328445747800586,1.0997067448675906,5.335144048888878,-0.9700261907084724,5.335144048888878,0.23
09:58:40.000,4125.6,0,2.346041055718564,2.346041055718564,1.0997067448675906,0.0,-2.4237723593000147,-0.484754471859562,0.23
09:58:50.000,4128.0,0,2.810361681330757,2.9081133919856046,1.001955034212743,6.786891603643766,0.0,5.817335660266715,0.23
09:59:00.000,4128.0,0,4.42326490713463,4.154447702834355,1.2707722385130182,1.4533475438435322,-1.9377967251217723,-0.9688983625608861,0.23
09:59:10.000,4126.6,0,-2.9325513196476494,-2.7126099706759095,1.0508308895412781,0.4844961240305671,-3.8759689922489433,-3.3914728682161726,0.23
09:59:20.000,4125.4,0,-3.0058651026382295,-2.7370478983357316,0.7820136852387805,0.969367972083525,-2.423419930205506,-2.423419930205506,0.23
09:59:30.000,4123.6,0,-3.42130987292411,-3.51906158358118,0.8797653958958507,0.0,-4.36321326416656,-4.36321326416656,0.23
09:59:40.000,4123.8,0,-2.541544477028259,-2.7370478983357316,1.0752688172033231,0.0,-2.909796314257561,-0.4849660523758926,0.23
09:59:50.000,4122.2,0,-1.3196480938415533,-1.1485826001961257,0.9042033235578956,0.0,-3.8799165817943737,-3.8799165817943737,0.23
10:00:00.000,4121.4,0,-1.3929618768299108,-1.417399804496401,0.9286412512243857,0.0,-3.3957504608531717,-3.3957504608531717,0.23
10:00:10.000,4121.0,0,-1.4662756598271587,-1.7839687194515235,1.2463343108487508,2.9116319697207933,-0.9705439899054599,-0.9705439899054599,0.23
10:00:20.000,4122.8,0,-0.9530791788864307,-0.9775171065529208,1.270772238515241,4.367871875758753,-2.426595486532395,4.367871875758753,0.23
10:00:30.000,4122.2,0,2.7614858260044444,2.8103616813329793,1.2218963831867058,0.48506014745784365,-3.3954210322071114,-2.4253007372914244,0.23
10:00:40.000,4121.8,0,-0.4887585532764604,-0.21994134897396267,0.953079178884208,0.9704027171267253,-0.48520135856336266,-0.48520135856336266,0.23
10:00:50.000,4123.2,0,-0.879765395893628,-0.9775171065506982,1.0508308895412781,2.911208151382383,-1.4556040756922946,2.911208151382383,0.23
10:01:00.000,4123.4,0,3.0547409579645417,2.956989247311917,1.1485826001939032,0.9701202949178931,-0.9701202949156873,0.48506014745784365,0.23
10:01:10.000,4124.0,0,2.8103616813329793,2.956989247311917,1.0019550342149657,4.365329582383912,0.0,1.4551098607953723,0.23
10:01:20.000,4124.0,0,-0.09775171065707017,-0.2688172043002751,1.1730205278581707,2.4250654767678723,0.0,0.9700261907062667,0.23
10:01:30.000,4124.8,0,-0.1955034213096951,0.0733137829883574,0.9042033235601181,2.4248302618816684,-1.4548981571298831,1.9398642095057756,0.23
10:01:40.000,4124.2,0,1.3196480938415533,1.0508308895435008,1.1730205278581707,0.9697439875863949,-1.939487975174995,-1.4546159813817974,0.23
10:01:50.000,4124.2,0,-1.7839687194537461,-1.417399804496401,0.8064516129008253,0.0,-0.4849425343092432,0.0,0.23
10:02:00.000,4123.8,0,0.5376344086049955,0.46432062560997023,0.8797653958958507,0.4849425343092432,-0.9698850686184864,-0.9698850686184864,0.23
10:02:10.000,4123.4,0,-0.733137829912468,-1.1730205278581707,1.3196480938415533,1.9400523814125334,-0.485013095355339,-0.485013095355339,0.23
10:02:20.000,4123.6,0,-0.8797653958958507,-0.733137829912468,1.1730205278581707,1.4551098607953723,-0.9700732405287779,0.48503662026659455,0.23
10:02:30.000,4122.4,0,-0.1955034213096951,-0.07331378299280263,1.0508308895412781,1.4550392860594001,-2.910078572123212,-2.910078572123212,0.23
