UpdateTime,LastPrice,SPECIAL_TIME,ASK_VIB,BID_VIB,DIFF_AB,HIGH,LOW,CLOSE,FEE,ASK_VIB_NXT,BID_VIB_NXT,DIFF_AB_NXT,MEAN_DEVIATION,GT_MIN_RATE,LT_MAX_RATE,PRICE_VIB,TREND,DIFF_PRICE
09:30:10.000,4155.0,0,0.0,0.0,0.0,3.851709195956581,-1.9258545979782904,2.4073182474723156,0.23,0.0,0.0,1.2755716004829236,0.2932338209907278,0.0,0.0,0.0,0.0,0.0
09:30:20.000,4150.8,0,0.0,0.0,1.2755716004829236,0.0,-8.665511265163332,-8.665511265163332,0.23,-6.3537906137192,-6.209386281588273,1.1311672683519967,-0.6523849063237465,0.0,1.0118531367446801,2.123817091670237,0.0,0.0
09:30:30.000,4150.4,0,-6.3537906137192,-6.209386281588273,1.1311672683519967,2.40940632228219,-3.8550501156501893,0.0,0.23,6.42599277978138,5.439229843562499,2.1179302045708774,-0.6116029601710048,0.0,1.108326908249895,1.563879834941405,0.0,0.0
09:30:40.000,4152.8,0,6.42599277978138,5.439229843562499,2.1179302045708774,5.29865125240804,-2.8901734104041865,1.926782273603521,0.23,1.6125150421202943,1.9494584837532867,1.780986762937885,-0.0100858191973601,0.578257517347857,0.5297630514351325,1.074919220502808,0.0,0.0
09:30:50.000,4153.0,0,1.6125150421202943,1.9494584837532867,1.780986762937885,4.335051298107466,-1.445017099367695,1.9266894658257838,0.23,3.369434416364949,3.8026474127577297,1.347773766545104,0.03379050889826205,0.626445643793457,0.4815795810257645,0.8332530584721262,0.0,0.0
09:31:00.000,4156.0,0,3.369434416364949,3.8026474127577297,1.347773766545104,7.223693715386468,-0.9631591620506531,7.223693715386468,0.23,6.3537906137192,6.618531889290012,1.0830324909742914,0.713136654879819,1.349267540478114,0.0,1.1866120876474702,0.0,0.0
09:31:10.000,4159.2,0,6.3537906137192,6.618531889290012,1.0830324909742914,6.736598979886878,-0.4811856414200224,6.736598979886878,0.23,2.6474127557168807,2.575210589650322,1.1552346570408494,1.2902378985017746,2.120277563608371,0.0,2.310630551313917,0.0,0.0
09:31:20.000,4158.2,0,2.6474127557168807,2.575210589650322,1.1552346570408494,0.9618159084342507,-2.404539771087814,-1.442723862653563,0.23,1.0108303249077335,1.0589651022854387,1.1070998796631442,0.9813432235322281,1.879336931380152,0.24048867298350252,2.540320604793922,0.0,0.0
09:31:30.000,4159.6,0,1.0108303249077335,1.0589651022854387,1.1070998796631442,3.366679492113663,-2.8857252789530063,2.8857252789551935,0.23,-0.8182912154012901,-0.7701564380257736,1.0589651022876276,1.1925580795606758,2.21665381649979,0.0,2.9386281588447547,0.0,0.0
09:31:40.000,4158.0,0,-0.8182912154012901,-0.7701564380257736,1.0589651022876276,0.0,-4.327547242388981,-3.3658700774141375,0.23,0.6979542719592158,0.43321299639059213,1.3237063778562512,0.7527808323674583,1.8311488049345521,0.3848003848004723,2.8285161921722217,0.0,0.0
